-2.227783203125000000e+00,3.662109375000000000e-01,9.155273437500000000e-01
-2.075195312500000000e+00,4.577636718750000000e-01,1.129150390625000000e+00
-2.197265625000000000e+00,4.272460937500000000e-01,1.129150390625000000e+00
-2.471923828125000000e+00,2.441406250000000000e-01,1.129150390625000000e+00
-2.258300781250000000e+00,2.746582031250000000e-01,1.098632812500000000e+00
-2.471923828125000000e+00,4.577636718750000000e-01,1.312255859375000000e+00
-2.349853515625000000e+00,3.967285156250000000e-01,1.037597656250000000e+00
-2.441406250000000000e+00,5.493164062500000000e-01,1.098632812500000000e+00
-2.563476562500000000e+00,5.493164062500000000e-01,1.098632812500000000e+00
-2.624511718750000000e+00,4.577636718750000000e-01,1.159667968750000000e+00
-2.349853515625000000e+00,3.356933593750000000e-01,1.159667968750000000e+00
-2.166748046875000000e+00,2.136230468750000000e-01,1.098632812500000000e+00
-2.410888671875000000e+00,2.746582031250000000e-01,1.312255859375000000e+00
-2.319335937500000000e+00,6.408691406250000000e-01,1.098632812500000000e+00
-2.441406250000000000e+00,4.882812500000000000e-01,1.007080078125000000e+00
-2.227783203125000000e+00,3.967285156250000000e-01,9.155273437500000000e-01
-2.441406250000000000e+00,3.356933593750000000e-01,1.129150390625000000e+00
-2.441406250000000000e+00,6.408691406250000000e-01,1.190185546875000000e+00
-2.502441406250000000e+00,5.187988281250000000e-01,9.460449218750000000e-01
-2.227783203125000000e+00,5.493164062500000000e-01,1.129150390625000000e+00
-2.410888671875000000e+00,3.356933593750000000e-01,9.460449218750000000e-01
-2.563476562500000000e+00,3.967285156250000000e-01,1.251220703125000000e+00
-2.258300781250000000e+00,3.662109375000000000e-01,1.007080078125000000e+00
-2.380371093750000000e+00,4.577636718750000000e-01,1.129150390625000000e+00
-2.777099609375000000e+00,5.187988281250000000e-01,1.281738281250000000e+00
-2.502441406250000000e+00,5.493164062500000000e-01,1.129150390625000000e+00
-2.258300781250000000e+00,4.272460937500000000e-01,1.068115234375000000e+00
-2.136230468750000000e+00,6.103515625000000000e-01,1.342773437500000000e+00
-2.532958984375000000e+00,5.187988281250000000e-01,1.098632812500000000e+00
-2.410888671875000000e+00,4.272460937500000000e-01,1.159667968750000000e+00
-2.410888671875000000e+00,3.967285156250000000e-01,9.155273437500000000e-01
-2.075195312500000000e+00,3.967285156250000000e-01,1.190185546875000000e+00
-2.441406250000000000e+00,6.103515625000000000e-01,8.850097656250000000e-01
-2.502441406250000000e+00,3.967285156250000000e-01,1.159667968750000000e+00
-2.319335937500000000e+00,6.103515625000000000e-01,1.037597656250000000e+00
-2.471923828125000000e+00,5.493164062500000000e-01,9.765625000000000000e-01
-2.502441406250000000e+00,4.577636718750000000e-01,1.007080078125000000e+00
-2.380371093750000000e+00,4.882812500000000000e-01,1.098632812500000000e+00
-2.502441406250000000e+00,4.577636718750000000e-01,1.098632812500000000e+00
-2.593994140625000000e+00,2.746582031250000000e-01,1.281738281250000000e+00
-2.471923828125000000e+00,4.577636718750000000e-01,1.129150390625000000e+00
-2.349853515625000000e+00,3.662109375000000000e-01,1.159667968750000000e+00
-2.410888671875000000e+00,3.967285156250000000e-01,1.037597656250000000e+00
-2.502441406250000000e+00,6.408691406250000000e-01,1.098632812500000000e+00
-2.716064453125000000e+00,4.577636718750000000e-01,1.129150390625000000e+00
9.613037109375000000e+01,-3.160095214843750000e+02,1.601257324218750000e+02
7.495117187500000000e+01,-1.000000000000000000e+03,1.407470703125000000e+02
3.511962890625000000e+02,1.955261230468750000e+02,2.776184082031250000e+02
-9.478759765625000000e+01,-9.615783691406250000e+02,1.154785156250000000e+02
-8.392333984375000000e+01,1.913452148437500000e+01,-4.028320312500000000e+00
-2.416076660156250000e+02,6.707763671875000000e+01,-8.688354492187500000e+01
-3.504333496093750000e+02,1.409606933593750000e+02,-1.385192871093750000e+02
-4.250488281250000000e+02,1.646728515625000000e+02,-1.557312011718750000e+02
-4.426879882812500000e+02,2.636718750000000000e+02,-1.838684082031250000e+02
-4.689941406250000000e+02,1.237792968750000000e+02,-1.745605468750000000e+02
-4.557189941406250000e+02,5.346679687500000000e+01,-1.637573242187500000e+02
-4.083862304687500000e+02,6.478881835937500000e+01,-1.505432128906250000e+02
-3.818664550781250000e+02,-7.049560546875000000e+00,-1.383666992187500000e+02
-3.409729003906250000e+02,-2.279663085937500000e+01,-1.254882812500000000e+02
-3.028869628906250000e+02,-3.579711914062500000e+01,-1.127319335937500000e+02
-2.711486816406250000e+02,-4.385375976562500000e+01,-1.014099121093750000e+02
-2.432556152343750000e+02,-5.575561523437500000e+01,-8.581542968750000000e+01
-2.202453613281250000e+02,-3.973388671875000000e+01,-6.481933593750000000e+01
-2.027587890625000000e+02,-4.479980468750000000e+01,-3.750610351562500000e+01
-1.831054687500000000e+02,-7.421875000000000000e+01,-4.791259765625000000e+00
-1.607055664062500000e+02,-8.599853515625000000e+01,3.134155273437500000e+01
-1.387634277343750000e+02,-1.275024414062500000e+02,6.652832031250000000e+01
-1.175537109375000000e+02,-1.479797363281250000e+02,9.875488281250000000e+01
-9.506225585937500000e+01,-1.746826171875000000e+02,1.219177246093750000e+02
-7.641601562500000000e+01,-1.826477050781250000e+02,1.382446289062500000e+02
-5.914306640625000000e+01,-1.826477050781250000e+02,1.451721191406250000e+02
-4.196166992187500000e+01,-1.871032714843750000e+02,1.467590332031250000e+02
-4.269409179687500000e+01,-1.665039062500000000e+02,1.456298828125000000e+02
-5.227661132812500000e+01,-1.140136718750000000e+02,1.463012695312500000e+02
-5.639648437500000000e+01,-1.327819824218750000e+02,1.440429687500000000e+02
-7.153320312500000000e+01,-1.068420410156250000e+02,1.431579589843750000e+02
-8.499145507812500000e+01,-6.338500976562500000e+01,1.399841308593750000e+02
-9.463500976562500000e+01,-8.062744140625000000e+01,1.369323730468750000e+02
-9.997558593750000000e+01,-5.978393554687500000e+01,1.354370117187500000e+02
-1.052246093750000000e+02,-7.019042968750000000e+01,1.313476562500000000e+02
-1.063232421875000000e+02,-6.246948242187500000e+01,1.224060058593750000e+02
-9.918212890625000000e+01,-1.342773437500000000e+00,1.120605468750000000e+02
-1.061401367187500000e+02,-4.589843750000000000e+01,1.049804687500000000e+02
-8.938598632812500000e+01,-2.249145507812500000e+01,9.011840820312500000e+01
-9.054565429687500000e+01,-7.476806640625000000e+00,8.020019531250000000e+01
-7.644653320312500000e+01,-1.998901367187500000e+01,6.744384765625000000e+01
-6.588745117187500000e+01,1.281738281250000000e+00,5.447387695312500000e+01
-5.032348632812500000e+01,1.525878906250000000e-01,4.098510742187500000e+01
-3.665161132812500000e+01,1.800537109375000000e+00,3.024291992187500000e+01
-2.655029296875000000e+01,1.403808593750000000e+00,2.212524414062500000e+01
-1.675415039062500000e+01,7.812500000000000000e+00,1.651000976562500000e+01
-9.216308593750000000e+00,1.278686523437500000e+01,1.370239257812500000e+01
-2.990722656250000000e+00,1.193237304687500000e+01,1.300048828125000000e+01
-1.434326171875000000e+00,1.495361328125000000e+01,1.309204101562500000e+01
1.922607421875000000e+00,3.073120117187500000e+01,1.416015625000000000e+01
6.195068359375000000e+00,3.463745117187500000e+01,1.596069335937500000e+01
1.312255859375000000e+01,3.424072265625000000e+01,1.907348632812500000e+01
2.352905273437500000e+01,2.706909179687500000e+01,2.297973632812500000e+01
3.771972656250000000e+01,1.565551757812500000e+01,2.679443359375000000e+01
