-1.460266113281250000e+02,7.302856445312500000e+01,-4.119873046875000000e+00
-2.621459960937500000e+01,-3.793334960937500000e+01,-5.184936523437500000e+01
6.991577148437500000e+01,-2.722167968750000000e+01,-6.997680664062500000e+01
-5.462646484375000000e+00,5.319213867187500000e+01,-1.279296875000000000e+02
6.893920898437500000e+01,1.510620117187500000e+01,-1.014099121093750000e+02
1.523742675781250000e+02,3.979492187500000000e+01,-1.246337890625000000e+02
8.117675781250000000e+00,-6.561279296875000000e+00,4.983520507812500000e+01
4.821777343750000000e+01,-6.515502929687500000e+01,5.819702148437500000e+01
-2.100830078125000000e+02,8.544921875000000000e-01,1.123962402343750000e+02
-8.007812500000000000e+01,-9.182739257812500000e+01,8.938598632812500000e+01
-1.977539062500000000e+02,-2.658081054687500000e+01,2.202148437500000000e+02
1.007690429687500000e+02,-2.487182617187500000e+01,-8.013916015625000000e+01
3.955078125000000000e+01,-2.691650390625000000e+01,9.948730468750000000e+00
-1.019287109375000000e+02,-3.140258789062500000e+01,3.167724609375000000e+01
1.806640625000000000e+02,-4.278564453125000000e+01,-1.027832031250000000e+02
1.104736328125000000e+02,-4.272460937500000000e+00,-1.438293457031250000e+02
4.812622070312500000e+01,2.401733398437500000e+01,-7.110595703125000000e+01
-1.023559570312500000e+02,-1.049804687500000000e+01,5.599975585937500000e+01
2.420043945312500000e+01,-1.602172851562500000e+01,4.956054687500000000e+01
-1.525268554687500000e+02,9.573364257812500000e+01,5.554199218750000000e+01
-1.227416992187500000e+02,-6.686401367187500000e+01,1.961364746093750000e+02
-2.500610351562500000e+02,4.907226562500000000e+01,1.630859375000000000e+02
-1.605224609375000000e+01,-6.930541992187500000e+01,4.046630859375000000e+01
8.801269531250000000e+01,1.063232421875000000e+02,-9.524536132812500000e+01
6.845092773437500000e+01,5.004882812500000000e+01,-1.215209960937500000e+02
1.221008300781250000e+02,-1.409912109375000000e+01,-8.978271484375000000e+01
1.194458007812500000e+02,-1.449584960937500000e+01,-1.119995117187500000e+02
-1.210937500000000000e+02,-1.849670410156250000e+02,1.751708984375000000e+01
6.823730468750000000e+01,3.460693359375000000e+01,-3.015136718750000000e+01
-2.187194824218750000e+02,-4.772949218750000000e+01,1.977539062500000000e+02
-6.295776367187500000e+01,-6.863403320312500000e+01,1.715393066406250000e+02
-1.261596679687500000e+02,3.332519531250000000e+01,1.010742187500000000e+02
-4.226684570312500000e+01,-3.897094726562500000e+01,9.738159179687500000e+01
2.536010742187500000e+01,4.177856445312500000e+01,-5.706787109375000000e+01
1.803283691406250000e+02,1.235656738281250000e+02,-2.510070800781250000e+02
7.363891601562500000e+01,-2.227783203125000000e+01,-4.687500000000000000e+01
4.809570312500000000e+01,1.063232421875000000e+02,-2.265319824218750000e+02
9.518432617187500000e+01,-4.397583007812500000e+01,-3.616333007812500000e+01
-1.129760742187500000e+02,1.300354003906250000e+02,-1.339721679687500000e+01
2.291870117187500000e+01,2.114868164062500000e+01,-4.782104492187500000e+01
-1.625061035156250000e+02,-7.128906250000000000e+01,2.684936523437500000e+02
-1.510009765625000000e+02,-1.147460937500000000e+01,2.194213867187500000e+02
-1.154174804687500000e+02,6.002807617187500000e+01,6.417846679687500000e+01
-3.353881835937500000e+01,-1.007080078125000000e+00,7.434082031250000000e+01
1.278686523437500000e+01,2.777099609375000000e+00,1.281738281250000000e+00
9.542846679687500000e+01,5.981445312500000000e+01,-1.343383789062500000e+02
9.625244140625000000e+01,1.101684570312500000e+01,-9.890747070312500000e+01
1.159057617187500000e+02,5.059814453125000000e+01,-2.255249023437500000e+02
2.981567382812500000e+01,-4.425048828125000000e+00,-2.685546875000000000e+00
8.343505859375000000e+01,-6.179809570312500000e+01,-1.452636718750000000e+01
-7.431030273437500000e+01,-6.680297851562500000e+01,-9.033203125000000000e+00
6.365966796875000000e+01,-5.554199218750000000e+01,3.234863281250000000e+00
-1.637268066406250000e+02,-7.888793945312500000e+01,3.123474121093750000e+02
2.075195312500000000e+00,8.276367187500000000e+01,2.539062500000000000e+01
-6.640625000000000000e+01,4.034423828125000000e+01,1.000061035156250000e+02
-1.579589843750000000e+02,1.148071289062500000e+02,9.497070312500000000e+01
7.363891601562500000e+01,-1.568603515625000000e+01,-4.364013671875000000e+01
6.655883789062500000e+01,2.716064453125000000e+00,-1.089477539062500000e+02
4.806518554687500000e+01,-8.178710937500000000e+00,-1.261596679687500000e+02
-9.521484375000000000e+00,6.524658203125000000e+01,-1.114196777343750000e+02
1.136474609375000000e+02,-1.690673828125000000e+01,-1.166076660156250000e+02
1.425170898437500000e+01,1.239013671875000000e+01,-4.006958007812500000e+01
-7.995605468750000000e+00,2.532958984375000000e+00,-1.095581054687500000e+01
-2.145385742187500000e+01,2.850341796875000000e+01,-4.302978515625000000e+00
-6.195068359375000000e+00,1.373291015625000000e+00,1.155395507812500000e+02
-6.686401367187500000e+01,-2.651977539062500000e+01,2.038879394531250000e+02
-2.069091796875000000e+02,4.037475585937500000e+01,1.763610839843750000e+02
2.291870117187500000e+01,-5.899047851562500000e+01,5.810546875000000000e+01
7.461547851562500000e+01,1.281738281250000000e+00,-8.032226562500000000e+01
7.647705078125000000e+01,4.443359375000000000e+01,-1.750793457031250000e+02
7.153320312500000000e+01,3.384399414062500000e+01,-1.703491210937500000e+02
2.243041992187500000e+01,-1.092529296875000000e+01,-4.977416992187500000e+01
1.258544921875000000e+02,6.408691406250000000e+00,-1.221313476562500000e+02
-6.832885742187500000e+01,3.170776367187500000e+01,8.270263671875000000e+00
4.977416992187500000e+01,-1.220703125000000000e+01,-1.943969726562500000e+01
6.713867187500000000e-01,2.209472656250000000e+01,-1.248168945312500000e+01
-1.015930175781250000e+02,-8.435058593750000000e+01,3.083190917968750000e+02
-3.601074218750000000e+01,-1.596069335937500000e+01,1.582641601562500000e+02
-1.323547363281250000e+02,6.085205078125000000e+01,9.750366210937500000e+01
-1.727294921875000000e+01,-2.838134765625000000e+01,4.812622070312500000e+01
8.093261718750000000e+01,-2.896118164062500000e+01,-6.225585937500000000e+01
1.084289550781250000e+02,-2.563476562500000000e+00,-1.578979492187500000e+02
3.259277343750000000e+01,1.992797851562500000e+01,-1.287536621093750000e+02
5.407714843750000000e+01,2.297973632812500000e+01,-9.646606445312500000e+01
8.129882812500000000e+01,-3.482055664062500000e+01,-4.751586914062500000e+01
-3.515625000000000000e+01,3.875732421875000000e+00,-2.389526367187500000e+01
-1.773071289062500000e+01,4.525756835937500000e+01,2.380371093750000000e+00
4.721069335937500000e+01,3.021240234375000000e+00,-8.514404296875000000e+00
-2.415161132812500000e+02,-5.908203125000000000e+01,3.682861328125000000e+02
-1.403808593750000000e+01,7.574462890625000000e+01,6.945800781250000000e+01
-1.888122558593750000e+02,6.588745117187500000e+01,1.131591796875000000e+02
2.783203125000000000e+01,-1.283569335937500000e+02,7.550048828125000000e+01
7.781982421875000000e+01,2.996826171875000000e+01,-1.464538574218750000e+02
1.399536132812500000e+02,1.239013671875000000e+01,-1.954345703125000000e+02
3.857421875000000000e+01,-5.187988281250000000e+01,-5.685424804687500000e+01
2.774047851562500000e+01,4.507446289062500000e+01,-1.571044921875000000e+02
2.743530273437500000e+01,-5.187988281250000000e+00,-5.102539062500000000e+01
-1.193237304687500000e+01,-5.828857421875000000e+00,1.586914062500000000e+01
-5.133056640625000000e+01,-5.389404296875000000e+01,2.561645507812500000e+02
1.718139648437500000e+01,7.928466796875000000e+01,2.804565429687500000e+01
